id,apelido,clube,posicao,ultima_pontuacao,status,FD,G,CA,FC,FS,DD,GS,PP,SG,CV,FT,A,PE,RB,DP,I,FF,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
80196,Yago Pikachu,Vasco,Lateral,-0.1,Provável,6,0,0,2,1,4,0,0,1,0,2,1,0,15,1,0,0,2.5,8.3,4.4,0,-1.2,0,0,13.7,-0.1,,,,6.72,9.28,9.63,9.63,8.23,8.23,8.23,10.8,8.71,,,
49673,Júlio César,Fluminense,Goleiro,14,Provável,4,6,0,0,1,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,-2.4,0,-0.3,-1.3,-2.5,14,,,,7,7,7,4.61,4.61,4.3,3.84,3.32,6.7,,,
80189,Lucas Fonseca,Bahia,Zagueiro,0,Provável,6,0,0,4,3,3,0,0,1,0,0,0,0,10,0,0,0,-0.8,0,0.2,6.4,6.8,1.6,7.1,0,0,,,,2.97,2.97,2.12,3.92,4.85,4.26,5.63,5.63,5.63,,,
50328,Marcelo Oliveira,Grêmio,Lateral,0,Contundido,4,0,0,1,1,2,0,1,0,0,0,0,0,2,0,0,0,5.1,0,0,0,0,0,0,0,0,,,,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,,,
81094,Vitor Prada,Avaí,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,1,1,1,1,,,
50348,Conca,Flamengo,Meia,0,Nulo,1,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.9,-2.8,0,,,,12,12,12,12,12,12,9.38,8.35,8.35,,,
84848,Erik,Palmeiras,Atacante,0,Nulo,1,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2.6,0,-0.3,0,0,0,3.4,0,,,,5,4.79,4.79,4.02,4.02,4.02,4.02,4.32,4.32,,,
50408,Breno,Vasco,Zagueiro,-1.2,Provável,4,0,0,5,1,8,0,1,1,0,0,1,0,13,0,0,0,0,1.9,-1.1,0,-0.6,0.8,1.9,5.6,-1.2,,,,4,3.75,2.88,2.83,2.49,2.66,2.91,3.87,2.77,,,
80281,Cleberson,Atlético-PR,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1.2,0,0,0,0,0,0,0,0,,,,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,,,
50398,Paulo Henrique,Sport,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,3,3,3,3,3,3,3,3,,,
50459,Léo,Cruzeiro,Zagueiro,0,Provável,8,0,0,5,3,5,0,3,1,0,0,1,0,22,0,0,0,6.4,1.3,0.8,0.3,0.6,4.2,1.1,-0.6,0,,,,10.19,9.88,9.28,8.86,8.5,9.16,8.56,8.06,8.06,,,
50402,Kayke,Santos,Atacante,-1.8,Provável,4,0,0,1,0,6,0,0,3,0,3,2,0,23,0,4,0,-0.8,0,-0.3,0,-1.7,17,8.2,-0.4,-1.8,,,,4.39,4.39,3.01,3.01,2.22,6.64,6.22,4.9,4.46,,,
50427,Kadu,Ponte Preta,Zagueiro,0,Nulo,3,0,0,13,1,7,0,1,0,0,0,1,0,5,0,0,0,10.1,6.2,3.6,0,0,0,2.4,0,0,,,,9.97,12.95,13.02,13.02,13.02,13.02,11.85,11.85,11.85,,,
50407,Marquinho,Fluminense,Meia,0,Nulo,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,1.7,0,0,0,,,,6,6,3.6,3.6,3.6,3.66,3.66,3.66,3.2,,,
50439,Vilson,Corinthians,Zagueiro,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,4,4,4,4,4,4,4,4,,,
50362,Lucas,Fluminense,Lateral,0,Provável,6,0,0,6,0,17,0,0,0,0,0,4,0,14,0,2,0,-1.8,-0.6,1.4,-0.2,0,3.5,1.1,-1.1,0,,,,4.39,2.42,2.55,2.17,2.17,2.86,2.57,2.11,2.11,,,
50421,Wesley,São Paulo,Meia,0,Nulo,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,,,,5,5,5,5,5,5,4.1,4.1,4.1,,,
80286,Matheus Vidotto,Corinthians,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,3,3,3,3,3,3,3,3,,,
50645,Eduardo,Bahia,Lateral,4.4,Provável,8,0,0,14,3,14,0,1,0,0,0,2,0,50,1,2,0,0,5.2,-1.5,2.6,2.1,2.5,6.3,2.6,4.4,,,,3.54,4.86,3.64,4.43,4.48,4.69,5.72,5.36,5.88,,,
80313,Gilberto ,Vasco,Lateral,5.4,Provável,13,0,0,24,1,10,0,2,1,0,0,3,0,42,1,1,1,3.6,6.6,5.3,-1.2,1.6,9.4,4,7.1,5.4,,,,7.5,9.42,10.17,8.9,9.03,10.89,10.28,11.14,11.16,,,
50856,Henrique,Fluminense,Zagueiro,6.2,Provável,13,0,0,7,1,10,0,2,0,0,0,0,0,18,0,0,1,8.1,-1,-1.3,0.2,0,-3.3,0.6,3,6.2,,,,12.8,11.28,9.92,9.6,9.6,7.9,8.15,8.54,9.32,,,
51175,Denis,São Paulo,Goleiro,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,,,
80363,Ariel Cabral,Cruzeiro,Meia,0,Provável,11,0,0,12,0,8,0,1,0,0,0,5,0,25,0,0,0,0,0.3,7.5,0.8,3.9,0.2,1.7,1.5,0,,,,7,5.24,7.22,6.39,7.03,6.35,6.51,6.47,6.47,,,
51299,Emerson Silva,Botafogo,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,6,6,6,6,6,6,6,6,,,
80318,Ezequiel ,Cruzeiro,Lateral,0,Provável,6,0,0,9,1,9,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,-0.9,9.3,-0.7,4.7,0,,,,6,6,6,6,4.32,6.6,5.01,6.05,6.05,,,
51042,Apodi,Chapecoense,Lateral,0.9,Provável,11,0,0,9,3,18,0,2,2,0,0,2,0,18,0,2,0,0.9,5.6,8.4,3.9,-1.7,-5.1,3.6,3.3,0.9,,,,4.88,6.28,8.36,8.44,7.14,5.81,7.12,7.22,6.83,,,
51318,Leandro Donizete,Santos,Meia,0,Nulo,3,0,0,3,0,2,0,1,0,0,0,1,0,4,0,0,0,0,1.7,0,0,0,0,1.4,0,0,,,,7,5.86,5.86,5.86,5.86,4.82,4.97,4.97,4.97,,,
80337,Arthur ,Chapecoense,Atacante,6,Provável,16,0,0,10,0,17,0,1,5,0,2,7,0,17,3,3,1,2.3,2.7,9.5,0.4,9.6,8.1,11.5,2.2,6,,,,4.46,5.11,7.86,6.78,9.05,9.64,11.06,9.81,10.67,,,
80373,Wanderson,Atlético-GO,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,4,4,4,4,4,4,4,4,,,
51319,Renato Cajá,Ponte Preta,Meia,-0.7,Provável,3,0,0,3,0,4,0,0,1,0,1,5,0,17,0,0,0,0,0,0,0,1.3,8.4,2,1,-0.7,,,,9,9,9,9,7.2,8.87,7.95,7.71,7.25,,,
80537,Michael,Fluminense,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
51413,Walter,Corinthians,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,6,6,6,6,6,6,6,6,,,
51705,Bruno Rodrigo,Grêmio,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3,0,0,0,0,0,0,,,,7,7,5.11,5.11,5.11,5.11,5.11,5.11,5.11,,,
80583,Lucas Lima,Santos,Meia,0,Provável,10,0,0,4,0,7,0,2,2,0,0,2,0,14,0,0,0,-0.6,0,0,0,0,0,0.5,3.6,0,,,,5.23,3.64,3.64,3.64,3.64,3.64,3.05,3.73,3.73,,,
80692,Luan,Palmeiras,Zagueiro,5,Provável,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4,5,,,,7,7,7,7,7,7,7,5.7,6.49,,,
51700,Thiago Carleto,Coritiba,Lateral,0,Nulo,2,0,0,1,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,,,,4,4,4,4,4,4,4.73,4.73,4.73,,,
97445,Matheus Iacovelli,Palmeiras,Atacante,0,Nulo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,,,,2,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,,,
51415,Roger Carvalho,Atlético-GO,Zagueiro,1.4,Provável,17,0,0,14,1,15,0,0,0,0,0,4,0,19,0,0,0,1.6,1.9,6.6,4.8,4.6,-0.3,0.3,6,1.4,,,,5.38,5.23,6.94,7.48,7.84,6.93,6.81,7.99,7.33,,,
51772,Éverton Ribeiro,Flamengo,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,15,15,15,15,15,15,,,
80853,Pedro Geromel,Grêmio,Zagueiro,7.8,Provável,5,0,0,15,6,5,0,1,2,0,0,2,0,17,1,0,0,4.9,8.2,0,8.5,0,18.8,4.2,4.4,7.8,,,,7,10.14,10.14,11.54,11.54,14.68,12.81,12.97,13.87,,,
97452,Marcos Calazans,Fluminense,Atacante,10.9,Provável,6,0,0,13,0,10,0,1,0,0,0,2,0,7,2,0,0,0,0,0,0,0,9,5.3,2.2,10.9,,,,4,4,4,4,4,5.35,5.28,4.96,7,,,
97502,Filigrana,Coritiba,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
51792,Kanu,Vitória,Zagueiro,0.8,Provável,2,0,0,5,1,5,0,1,0,0,1,2,0,14,1,1,0,0,0,0,0,0,8.6,-4.2,14.5,0.8,,,,8,8,8,8,8,8.3,5.89,9.62,7.63,,,
97520,Shaylon,São Paulo,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
86935,Rodrigo,Sport,Meia,0,Nulo,1,0,0,2,0,3,0,1,0,0,0,0,0,2,0,0,0,-0.2,0,0,0,0,0,0,0,0,,,,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,,,
84855,Raul Prata,Sport,Lateral,0,Nulo,1,0,0,2,1,2,0,1,0,0,0,1,0,8,0,0,0,0,0.1,0,0,4.1,0,0,0,0,,,,4,2.97,2.97,2.97,3.59,3.59,3.59,3.59,3.59,,,
81219,Thallyson,Vitória,Lateral,0,Nulo,2,0,0,5,1,2,0,0,0,0,0,1,0,15,0,0,0,0,0,0,-1.5,0.5,8.8,1.9,0,0,,,,1,1,1,0.76,0.76,2.83,2.07,2.07,2.07,,,
84851,Lucas Cândido,Atlético-MG,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,4,4,4,4,4,4,4,4,,,
97527,Matheus Alessandro,Fluminense,Atacante,0,Nulo,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.8,0,1,0,0,0,,,,1,1,1,1.01,1.01,1.1,1.1,1.1,1.1,,,
80944,Marlone,Atlético-MG,Meia,0,Provável,4,0,0,0,0,1,0,0,0,0,0,2,0,11,0,1,0,0,0,0,0,0.2,-1.4,0.3,0,0,,,,9,9,9,9,6.9,6.22,6.22,6.22,6.22,,,
81150,Mayke,Palmeiras,Lateral,5.8,Provável,3,0,0,7,2,8,0,0,0,0,0,1,0,12,0,3,0,0,0,0.5,6.6,1.8,0,-0.3,0.6,5.8,,,,7,7,5.39,7.03,6.38,6.38,5.69,5.72,6.81,,,
97528,Frazan,Fluminense,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
97532,Jean Pineda,Vitória,Atacante,0,Nulo,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-0.3,0,-0.1,0,0,0,0,0,0,,,,3.32,3.32,2.38,2.38,2.38,2.38,2.38,2.38,2.38,,,
84861,Alex Silva,Atlético-MG,Lateral,7.2,Contundido,8,0,0,9,2,10,0,2,0,0,0,1,0,13,1,0,0,0,0,0,4,12.5,0,-0.7,-0.9,7.2,,,,2,2,2,2.75,5.58,5.58,3.8,3.61,5.26,,,
84890,Euller ,Vitória,Lateral,0,Nulo,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4.5,0.2,0,0,0,0,0,0,0,,,,6.72,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,,,
81223,Erazo,Atlético-MG,Zagueiro,0,Nulo,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4.2,-3.9,0,0,0,,,,6,6,6,6,5.72,3.98,3.98,3.98,3.98,,,
84893,Henrique,Vasco,Lateral,1.8,Provável,17,0,0,14,1,10,0,1,2,0,0,1,0,23,1,0,0,1.2,6.2,-0.2,3.1,8.2,0.9,0.6,9.3,1.8,,,,5.09,6.79,5.82,6.55,8.11,7.06,6.85,8.75,7.72,,,
87877,Sornoza,Fluminense,Meia,0,Contundido,2,0,0,2,0,1,0,1,1,0,1,1,0,5,0,0,0,9.8,0.3,0,0,0,0,0,0,0,,,,17.54,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,,,
81770,Clayton,Corinthians,Atacante,0,Nulo,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,-0.8,0,15.5,-0.3,0,0,0,,,,9,9,6.42,6.42,10.01,7.66,7.66,7.66,7.66,,,
81241,Oswaldo Henríquez,Sport,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,4,4,4,4,4,4,4,4,,,
84896,Lucas Otávio ,Avaí,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.6,0,0,0,0,,,,5,5,3.72,3.72,3.15,3.15,3.15,3.15,3.15,,,
84925,Elder Santana,Atlético-MG,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,,,,,,1,1,0.76,0.76,0.76,,,
81798,Rossi,Chapecoense,Atacante,0.5,Provável,10,0,0,6,0,10,0,3,2,0,1,2,0,22,1,3,2,5.4,0,2.7,3.2,2,7.5,-1.8,0,0.5,,,,9.48,8.5,8.7,9.01,8.71,10.05,8.31,8.31,8.27,,,
84917,Jeferson,Ponte Preta,Lateral,0,Nulo,0,0,0,2,2,3,0,1,0,0,0,0,0,7,0,0,0,0,0,0,4.5,0,0,0,3.3,0,,,,5,5,5,5.19,5.19,5.19,5.19,5.03,5.03,,,
81898,Osman,Chapecoense,Atacante,0,Contundido,1,0,0,0,0,5,0,2,0,0,1,4,0,4,1,0,0,-0.5,0,0,-1.4,0,10.1,-0.3,0.7,0,,,,3.89,2.7,2.7,1.86,1.89,4.37,2.86,2.99,2.99,,,
97879,Matheus Anjos,Atlético-PR,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
81845,Alisson,Cruzeiro,Meia,0,Provável,12,0,0,12,0,15,0,0,3,0,1,2,0,31,2,1,2,7.3,12.9,-2.5,-1.5,1.2,7.9,1.3,11.9,0,,,,10.82,15.69,13.01,12.31,12.16,13.56,12.39,14.64,14.64,,,
84926,Yago,Atlético-MG,Meia,0,Provável,1,0,0,6,0,11,0,3,1,0,0,0,0,6,0,0,0,0,0,0,0.1,-0.2,1.4,0,-2.9,0,,,,2,2,2,1.56,1.4,1.72,1.72,0.79,0.79,,,
81903,Wellington Simião,Avaí,Meia,0,Nulo,9,0,0,3,0,9,0,0,0,0,0,2,0,15,0,1,0,0.4,1.7,0,0.3,-0.1,0,1.4,-2.2,0,,,,2.4,2.61,2.61,2.35,2.16,2.16,2.35,1.6,1.6,,,
82455,Zé Rafael ,Bahia,Meia,3.3,Provável,24,0,0,20,0,19,0,1,10,0,1,7,0,25,3,1,0,15.9,3.4,5,21.1,3.7,4.8,2.7,4.5,3.3,,,,14.78,16.93,17.37,22.66,20.19,20.27,19.62,19.84,19.56,,,
82411,Cueva,São Paulo,Meia,3.7,Provável,8,0,0,8,0,5,0,1,3,0,0,3,0,24,0,2,0,2.3,1.7,0,0,0,0,0,2.3,3.7,,,,14.36,11.91,10.57,10.57,10.57,10.57,10.57,9.51,9.81,,,
81905,Henrique Dourado,Fluminense,Atacante,13.2,Provável,16,0,0,3,0,17,0,2,4,0,9,7,0,22,1,1,0,15.9,11,18.3,9.2,0,6.6,-1.2,6.4,13.2,,,,16.91,21.82,26.12,26.23,26.23,25.14,23.16,24.22,25.81,,,
82469,Douglas Coutinho ,Atlético-PR,Atacante,1.5,Provável,4,0,0,3,0,7,0,0,3,0,0,1,0,12,0,1,0,-0.1,-0.8,1.2,-1.1,0,-1.9,0.9,3.5,1.5,,,,3.47,2.15,2.33,1.73,1.73,1.18,1.58,2.22,2.03,,,
82463,Otávio ,Atlético-PR,Meia,8.5,Provável,3,0,0,15,0,6,0,1,0,0,0,3,0,18,0,0,0,0,4.9,2.3,-3.4,0,5.1,3.1,-1.8,8.5,,,,12,10.91,10.3,8.52,8.52,9.36,9.1,8.04,10,,,
82515,Reginaldo,Fluminense,Zagueiro,10.7,Provável,3,0,0,14,1,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,-1.9,0,3.7,5.7,4.8,10.7,,,,3,3,3,1.71,1.71,2.65,3.44,3.71,5.37,,,
84927,Dodô,Chapecoense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,,,
97535,Hiago,Chapecoense,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
97536,Bryan,Chapecoense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
82567,Moisés,Chapecoense,Meia,0,Nulo,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.1,0,0,0,,,,2,2,2,2,2,2.32,2.32,2.32,2.32,,,
97537,Busanello,Chapecoense,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
84993,Fabrício Baiano,Coritiba,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
85040,Gabriel Xavier,Vitória,Meia,1.1,Provável,7,0,1,5,0,7,0,0,1,0,1,0,0,11,0,0,0,0,0,0,5.1,1.6,-2.1,3.5,0,1.1,,,,5,5,5,5.38,4.94,4.02,4.97,4.97,4.59,,,
85004,Marcos Felipe ,Fluminense,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,3,3,3,3,3,3,3,3,,,
97538,Marcio,Coritiba,Zagueiro,2.6,Provável,5,0,0,7,5,9,0,2,1,0,1,2,0,17,1,1,0,0,1.1,5.8,15.7,8.4,-0.3,5.1,2.3,2.6,,,,2,1.94,3.7,7.8,7.99,6.66,7.73,7.42,7.56,,,
97540,Vinícius Guarapuava,Chapecoense,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
85083,Vinicius Silvestre,Palmeiras,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
97653,Murilo,Cruzeiro,Zagueiro,-1.5,Nulo,2,0,0,1,1,4,0,1,0,0,0,2,0,11,0,0,0,0,0,0,0,1.1,2.6,-0.4,0,-1.5,,,,1,1,1,1,1.06,1.55,1.07,1.07,0.77,,,
85121,Robert ,Fluminense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,4,4,4,4,4,4,,,
97546,Marco Túlio,Atlético-MG,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
97645,Thiago Couto,São Paulo,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
97680,Yan,Santos,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
85149,Ronaldo,Sport,Meia,0,Contundido,1,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2.3,0,0,0,0,0,0,0,,,,3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,,,
97768,Reynaldo,Ponte Preta,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
97771,Thiaguinho,Ponte Preta,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
97863,Jhemerson,Vitória,Meia,0,Nulo,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,,,,4,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,,,
97769,Yuri,Ponte Preta,Atacante,0,Nulo,1,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,,,,1,1.04,1.04,1.04,0.87,0.87,0.87,0.87,0.87,,,
85211,Thalles,Vasco,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,,,,5,5,5,4.03,4.03,4.03,4.03,4.03,4.03,,,
97856,Nonoca,Cruzeiro,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
85300,Berrío ,Flamengo,Atacante,0.3,Dúvida,2,0,0,1,0,3,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,-3.1,0.3,,,,4.95,4.95,4.95,4.95,4.95,4.95,4.95,3.09,3.5,,,
97877,Patrick Correia,Sport,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
85418,Uilson,Atlético-MG,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,4,4,4,4,4,4,4,4,,,
85423,Valdívia,Atlético-MG,Meia,0,Provável,6,0,0,3,0,5,0,0,3,0,0,2,0,9,0,0,0,,0,0,2.4,3.3,0.8,0.8,0,0,,,,,10,10,8.49,8.6,8,7.75,7.75,7.75,,,
85241,Yerry Mina,Palmeiras,Zagueiro,3.6,Dúvida,4,0,0,10,3,10,0,2,2,0,1,2,0,11,0,1,0,6.6,0,2.9,10.5,0,0,0,9,3.6,,,,17.4,17.4,15.27,17.41,17.41,17.41,17.41,16.73,15.96,,,
82634,Matheus Galdezani,Coritiba,Meia,3.3,Provável,17,0,0,17,0,19,0,3,7,0,1,5,0,42,0,0,0,4.5,1.6,1.1,5.8,7.2,0,4.9,-0.6,3.3,,,,4.6,5.38,5.31,6.77,7.75,7.75,7.72,6.75,7.44,,,
82613,Alan Costa,Vitória,Zagueiro,0,Nulo,3,0,0,4,1,3,0,0,0,0,0,1,0,4,0,1,0,5,1.2,3.6,0.6,0.4,0,0,0,0,,,,8.49,8.19,8.69,8.14,7.75,7.75,7.75,7.75,7.75,,,
82754,André Castro,Atlético-GO,Meia,-2.4,Provável,5,0,0,9,0,10,0,2,1,0,0,1,0,14,0,1,0,-0.3,1.4,0,0,1.8,-1.9,3.3,3.9,-2.4,,,,1.2,1.4,1.19,1.19,1.57,0.81,1.82,2.23,1.13,,,
82647,Régis,Bahia,Meia,0,Dúvida,1,0,0,1,0,0,0,0,1,0,2,1,0,3,0,0,0,18.5,0,0.5,0,0,0,0,0,0,,,,19.45,19.45,18.33,18.33,18.33,18.33,18.33,18.33,15.67,,,
82644,Léo Artur,Ponte Preta,Meia,0,Nulo,3,0,0,1,0,7,0,0,3,0,0,3,0,13,1,2,0,0,0,-1.2,8,0,0,-1.9,0,0,,,,3,3,1.82,4.25,3.12,3.01,2.45,2.45,2.57,,,
82787,Joel,Avaí,Atacante,1.7,Provável,5,0,0,2,0,6,0,0,1,0,0,1,0,2,0,1,0,-0.3,0,0.4,1.7,0,0,0,0,1.7,,,,2.62,2.62,2.03,2.39,2.39,2.39,2.39,2.39,2.36,,,
85425,João Paulo,Santos,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
85591,Artur,Ponte Preta,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,4,4,4,4,4,4,4,4,,,
97878,Jacy,Atlético-PR,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
97902,Rafael,Flamengo,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
82791,Toshi,Avaí,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,3,3,3,3,3,3,3,3,,,
97880,Murillo,Atlético-PR,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
